MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,MasVnrType,ExterQual,BsmtQual,BsmtExposure,HeatingQC,CentralAir,FirstFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,LotFrontage
0.176470588,0.75,0.363636364,0.444444444,0.967213115,0,0,0.333333333,0.5,0.25,0.5,1,0.432737734,0.544781525,0.333333333,0.333333333,0.333333333,0.6,0.8,0.333333333,0.25,1,0.388581117
0,0.75,0.681818182,0.666666667,0.016393443,0,0,0.666666667,0.75,0.75,1,1,0.512532151,0.479102568,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.412469402
0,0.75,0.363636364,0.444444444,0.918032787,1,0.666666667,0.333333333,0.5,0.25,0.5,0,0.702201708,0.656401049,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.53452427
0.823529412,0.25,0.090909091,0.555555556,0.573770492,0,0.666666667,0.333333333,0.5,0.25,0.75,1,0.264569322,0.457690761,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0
0.588235294,0.75,0.5,0.777777778,0.262295082,0,0,0.666666667,0.75,1,1,1,0.620008938,0.579569249,0.666666667,0.666666667,0.666666667,0.8,0.8,1,0.5,1,0.155907934
0,0.75,0.954545455,1,0.032786885,1,1,1,1,1,1,1,0.746617221,0.697919588,0.333333333,1,0.666666667,0.8,0.8,1,0.75,1,0.595717281
0.176470588,0.25,0.227272727,0.555555556,0.950819672,0,0,0.333333333,0.5,0.25,0.5,0,0.607702897,0.715725714,0,0.666666667,0.333333333,0.8,0.4,0.333333333,0.25,1,0.388581117
0.058823529,0.75,0.181818182,0.333333333,0.983606557,1,0,0,0.5,0.25,0.75,1,0.284318152,0.265773681,0,0,0,0.2,0,0,0,1,0.321096624
0.323529412,0.25,0,0.444444444,0.196721311,0,0,0.333333333,0.5,0.25,0.5,0,0.209504399,0.425163544,0,0,0,0.2,0.4,0.333333333,0.25,0,0.388581117
0,0.75,0.954545455,0.888888889,0.016393443,1,0.666666667,1,1,0.75,1,1,0.643274925,0.601317727,0,0.666666667,0.333333333,0.8,0.8,0.333333333,0.75,1,0.538659955
0,0.75,0.363636364,0.444444444,0.786885246,1,0,0.333333333,0.5,0.25,0.75,0,0.372592152,0.348290066,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.058823529,0.75,0.727272727,0.444444444,0.06557377,0,0,0.333333333,0.75,0.25,1,1,0.401120547,0.374957714,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.495063747
0,0.75,0.409090909,0.777777778,0.114754098,1,0.666666667,0.666666667,0.75,0.25,1,1,0.613346207,0.573341091,0.333333333,0.666666667,0.666666667,0.8,0.8,0.666666667,0.75,1,0.388581117
0,0.75,0.681818182,0.666666667,0.081967213,0,0.666666667,0.666666667,0.75,0.25,1,1,0.578641945,0.540900392,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.75,1,0.638921599
0,1,0.818181818,0.666666667,0.081967213,0,0,0.666666667,0.75,0.25,1,1,0.490557283,0.458560996,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.400717941
0,0.75,0.363636364,0.555555556,0.68852459,0,0.666666667,0.333333333,0.5,0.25,1,1,0.521205564,0.487210263,0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.513122936
0.823529412,1,0.818181818,0.666666667,0.196721311,1,0,0.666666667,0.75,0.25,1,1,0.277849048,0.510974689,0.333333333,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.049425304
0.941176471,0.25,0.045454545,0.333333333,0.606557377,0,0,0.333333333,0.75,1,0.5,1,0.171869375,0.38365693,0.333333333,0.333333333,0,0.2,1,0.333333333,0.25,1,0
0.176470588,0.25,0.181818182,0.555555556,0.950819672,0,0,0.333333333,0.5,0.25,1,1,0.361858779,0.457690761,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1,0.388581117
0.235294118,0.75,0.136363636,0.666666667,0.081967213,0,1,0.666666667,0.75,0.25,1,1,0.311139366,0.566361038,0,0.666666667,0.333333333,0.8,1,1,0.5,1,0.388581117
0.588235294,0.75,0.954545455,0.555555556,0.032786885,0,1,0.666666667,0.75,0.75,1,1,0.531913998,0.497220246,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.394699272
0.235294118,0.75,0.363636364,0.555555556,0.737704918,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.433819488,0.603440042,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.445638443
0,0.75,0.363636364,0.555555556,0.868852459,1,0,0.333333333,0.5,0.25,1,1,0.535508935,0.500580705,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.471175462
0,0.25,0.227272727,0.444444444,0.06557377,0,0,0.333333333,0.5,0.25,1,1,0.458557947,0.428648797,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.5,1,0.577658092
0.352941176,0.75,0.5,0.444444444,0.491803279,0,0,0.333333333,0.75,1,1,1,0.550880268,0.514949453,0.333333333,0.666666667,0.333333333,0.6,0.8,0.333333333,0.5,1,0.388581117
0.235294118,0.75,0.590909091,0.666666667,0.016393443,1,0,0.666666667,0.75,0.75,1,1,0.294860152,0.520829095,0,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.418208121
0.352941176,0.75,0.409090909,0.666666667,0.31147541,0,0,0.333333333,0.75,0.75,1,1,0.489315499,0.457400207,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.93442623,1,0,0.333333333,0,0,0.5,1,0.429837847,0.401801947,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.823529412,1,0.818181818,0.555555556,0.016393443,0,1,0.666666667,0.75,0.75,1,1,0.229175942,0.459429095,0,0.666666667,0,0.2,0.4,0.666666667,0.5,1,0.132019649
0.176470588,0.25,0.227272727,0.666666667,0.967213115,0,0,0.333333333,0.5,0.25,0.75,1,0.423230696,0.590710316,0,0.333333333,0.666666667,0.6,0.4,0.333333333,0.5,1,0.328426367
0.176470588,0.75,0.136363636,0.444444444,0.967213115,0,0,0.333333333,0.5,0.25,1,1,0.399941013,0.498516511,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.321096624
0.176470588,0.25,0,0.444444444,0.196721311,0,0,0.333333333,0.5,0.25,1,1,0.33196693,0.496700407,0,0.666666667,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.588235294,0.25,0.681818182,0.555555556,0.081967213,0,0.666666667,0.666666667,0.75,0.75,1,1,0.352601357,0.329603158,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0.235294118,0.75,0.863636364,0.777777778,0.098360656,1,1,0.666666667,0.75,1,1,1,0.563868274,0.676676054,0.333333333,0.666666667,0.666666667,0.8,0.8,1,0.75,1,0.517503342
0,0.75,0.136363636,0.333333333,0.918032787,0,0,0.333333333,0.25,0.25,0.5,1,0.490247219,0.458271156,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.429425342
0.588235294,0.25,0.636363636,0.666666667,0.049180328,1,0.666666667,0.666666667,0.75,0.25,1,1,0.546093275,0.510474689,0,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0.323529412,0.25,0.227272727,0.555555556,0.967213115,0,0,0.333333333,0.75,0.25,0.25,0,0.462583872,0.643241438,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,0.5,0.388581117
0.176470588,0.25,0.227272727,0.555555556,0.180327869,0,0,0.333333333,0.5,0.25,0.75,1,0.446912925,0.451833835,0,0.333333333,0,0.2,0,0,0,0,0.388581117
0.588235294,0.75,0.909090909,0.777777778,0.163934426,0,0,0.666666667,0.75,0.25,1,1,0.606564065,0.56700131,0.333333333,1,0.333333333,1,0.8,1,0.5,1,0.238502279
0.058823529,0.25,0,0.555555556,0.950819672,0,0,0.333333333,0.5,0.25,0.5,1,0.41950959,0.392147344,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.25,1,0.382360131
0.323529412,0.75,0.318181818,0.666666667,0.655737705,0,0,0.333333333,0.5,0.25,1,1,0.612897826,0.786101401,0.333333333,0.333333333,0.666666667,0.6,0.6,1,0.5,1,0.584987835
1,0.25,0.227272727,0.444444444,0.245901639,0,0,0.333333333,0.75,0.25,0.75,1,0.426915568,0.598207814,0,0.666666667,0.333333333,0,0.4,0.333333333,0.5,0,0.476078049
0.235294118,1,0.818181818,0.666666667,0.114754098,0,0,0.666666667,0.75,0.25,1,1,0.435973763,0.620342155,0.333333333,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0.352941176,0.75,0.681818182,0.444444444,0.508196721,0,0,0.333333333,0.5,0.75,0.75,1,0.397174386,0.37126894,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.35637473
0,0.75,0.863636364,0.888888889,0.06557377,1,0.666666667,1,1,0.75,1,1,0.645339487,0.603247629,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.517503342
0,0.75,0.727272727,0.555555556,0.049180328,1,0.666666667,0.666666667,0.5,0.25,1,1,0.602204979,0.562926542,0.333333333,0.666666667,0.333333333,0.8,0.4,0.333333333,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.836065574,1,0,0.333333333,0.5,0.25,0.5,1,0.467227284,0.436752682,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.445638443
0,0.75,0.363636364,0.444444444,0.606557377,0,0,0.333333333,0.5,0.25,0.5,1,0.395584328,0.369782592,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.394699272
0.235294118,0.75,0.454545455,0.777777778,0.213114754,0,0.666666667,0.666666667,0.75,0.25,1,1,0.438827186,0.617025722,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.495063747
0.176470588,0.75,0.181818182,0.555555556,0.950819672,0,0,0.333333333,0.75,0.25,1,1,0.381378727,0.561846388,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1,0.445638443
0,0.75,0.681818182,0.666666667,0.016393443,0,0,0.666666667,0.75,0.75,1,1,0.518912022,0.485066315,0,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.588598986
0,0.75,0.545454545,0.555555556,0.655737705,1,0.666666667,0.333333333,0.5,0.25,0.5,1,0.553513775,0.517411191,0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.049180328,0,0,0.333333333,0.5,0.25,1,1,0.443418594,0.414496898,0.333333333,0.333333333,0.333333333,0.4,0.8,1,0.5,1,0.388581117
0,0.75,0.272727273,0.333333333,0.770491803,0,0,0.333333333,0.5,0.25,0.5,1,0.457882776,0.428017663,0.333333333,0,0,0.2,0.8,0.666666667,0.5,1,0.517503342
0.352941176,0.75,0.590909091,0.777777778,0.131147541,1,0,0.666666667,0.75,0.25,1,1,0.320483874,0.511723367,0.333333333,0.666666667,0.333333333,0.6,1,1,0.5,1,0.388581117
0.235294118,0.25,0.227272727,0.666666667,0.295081967,0,0,0.333333333,0.5,0.25,0.75,1,0.283783263,0.504164313,0,0.333333333,0.666666667,0.8,0.4,0.333333333,0.25,0.5,0.388581117
0,0.75,0.363636364,0.444444444,0.93442623,0,1,0.333333333,0.5,0.25,0.5,1,0.438115845,0.409540017,0.333333333,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.495063747
0,0.75,0.954545455,0.888888889,0.049180328,1,0.666666667,0.666666667,1,1,1,1,0.635747825,0.594281578,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.45606561
0.588235294,0.25,0.409090909,0.555555556,0.147540984,1,0.666666667,0.333333333,1,0.25,1,1,0.489004415,0.457109413,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.155907934
0.294117647,0.25,0.227272727,0.666666667,0.93442623,1,0,0.333333333,0.25,0.25,1,1,0.414237797,0.588309287,0.333333333,0.666666667,0,0.2,0.4,0.333333333,0.5,0,0.388581117
0.235294118,0.75,0.590909091,0.666666667,0.049180328,0,0,0.666666667,0.75,0.75,1,1,0.352154828,0.625801373,0,0.666666667,0.333333333,0.8,1,1,0.5,1,0.382360131
0,0.75,0.5,0.555555556,0.491803279,0,0,0.666666667,0.75,0.25,0.5,1,0.486506496,0.454774419,0.333333333,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0.176470588,0.75,0.363636364,0.444444444,0.819672131,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.364029946,0.536976206,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.485692615
0.176470588,0.25,0,0.333333333,0.06557377,0,0,0.333333333,0.5,0.25,0.75,1,0.328653546,0.438596736,0.333333333,0.666666667,0,0.2,0.4,0.333333333,0.25,0,0.238502279
0,0.75,0.363636364,0.444444444,0.967213115,1,0,0.333333333,0,0,0.75,1,0.432737734,0.404512691,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.058823529,0.25,0.227272727,0.444444444,0.229508197,0,0,0.333333333,0.25,0.25,0.75,1,0.369190481,0.345110267,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.321096624
0.411764706,0.75,0.363636364,0.444444444,0.459016393,0,0,0.333333333,0.75,1,0.5,1,0.392785548,0.36716636,0.333333333,0.333333333,0.666666667,0.6,0.4,0.333333333,0.5,1,0.388581117
0.235294118,1,0.818181818,0.666666667,0.06557377,0,0,0.666666667,0.75,0.25,0.75,1,0.360550075,0.589511839,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.471175462
0.235294118,0.75,1,0.888888889,0.196721311,0,0.666666667,0.666666667,0.75,0.25,1,1,0.548228307,0.725803965,0,0.666666667,0.333333333,0.6,1,1,0.75,1,0.606144448
0,0.75,0.363636364,0.444444444,0.819672131,0,0,0.333333333,0.5,0.25,1,1,0.380135924,0.3553418,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.445638443
0,0.25,0.227272727,0.444444444,0.868852459,0,0,0.333333333,0,0,0.75,1,0.36747811,0.343509584,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.445638443
0.588235294,0.5,0.363636364,0.555555556,0.163934426,0,0,0.666666667,0.75,0.25,1,1,0.524903176,0.4906667,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.178347529
0,0.75,0.954545455,1,0.016393443,0,0.333333333,1,1,1,1,1,0.691419402,0.646322011,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.602701261
0.235294118,0.75,1,0.777777778,0.213114754,0,0.666666667,0.666666667,0.75,0.75,1,1,0.522347144,0.71642524,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.75,1,0.418208121
0.176470588,0.75,0.318181818,0.444444444,0.950819672,0,0.666666667,0.333333333,0.75,0.25,1,1,0.407736003,0.589511839,0.333333333,0.666666667,0.666666667,0.6,0.4,0.333333333,0.25,1,0.388581117
0.588235294,0.25,0.727272727,0.777777778,0.016393443,1,1,0.666666667,0.75,1,1,1,0.598727772,0.559676134,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.273780385
0.176470588,0.75,0.772727273,0.555555556,0.032786885,0,0.333333333,0.666666667,0.75,1,0.75,1,0.554038284,0.657723481,0,0.666666667,0.666666667,0.6,0.8,1,0.5,1,0.388581117
0.323529412,0.25,0.227272727,1,0.147540984,0,0,1,0.5,0.25,0.75,1,0.573698265,0.748983095,0,0.666666667,0.333333333,0.8,0.4,0.333333333,0.5,1,0.471175462
0.352941176,0.75,0.545454545,0.555555556,0.081967213,1,0.666666667,0.333333333,0.75,0.25,1,1,0.464580886,0.608974958,0,0.333333333,0.333333333,0.6,1,1,0.5,1,0.485692615
0,0.75,0.681818182,0.666666667,0.114754098,0,0.666666667,0.666666667,0.75,0.75,1,1,0.574692181,0.537208249,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.445638443
0,0.75,0.863636364,0.777777778,0.016393443,0,0.666666667,0.666666667,0.75,1,1,1,0.585938444,0.547720982,0,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.53452427
0.058823529,0.75,0.136363636,0.444444444,0.967213115,0,0,0.333333333,0.25,0.25,0.75,1,0.328653546,0.307217328,0,0.333333333,0,0.2,0,0,0,0.5,0.429425342
0.294117647,0.25,0.227272727,0.444444444,0.737704918,0,0,0.333333333,0.5,0.25,0.5,0,0.536333708,0.693473568,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.388581117
0.352941176,0.75,0.590909091,0.666666667,0.262295082,0,0.666666667,0.666666667,0.75,0.25,0.75,1,0.331495362,0.524695256,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0.352941176,0.75,0.272727273,0.333333333,0.098360656,0,0,0.333333333,0.5,0.75,1,1,0.399547017,0.373486817,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.388581117
0.235294118,0.75,0.590909091,0.444444444,0.032786885,0,0,0.666666667,0.75,0.75,1,1,0.297966326,0.603247629,0,0.333333333,0.333333333,0.8,1,1,0.5,1,0.388581117
0,0.75,0.545454545,0.555555556,0.131147541,1,0.666666667,0.333333333,0.5,0.25,0.25,1,0.516893706,0.483179642,0.333333333,0.666666667,0.333333333,0.4,0.8,0.666666667,0.5,1,0.485692615
0.235294118,0.75,0.954545455,0.888888889,0.032786885,1,0.666666667,1,0.75,0.75,1,1,0.690141218,0.731742682,0,1,0.333333333,0.8,1,1,0.75,1,0.595717281
0.176470588,0.25,0.227272727,0.444444444,0.983606557,0,0,0.333333333,0.5,0.25,1,1,0.266815224,0.431475046,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.335613777
0.411764706,0.25,0.227272727,0.444444444,0.950819672,1,0.666666667,0.333333333,0.5,0.25,0.75,1,0.399547017,0.625981904,0,0.333333333,0,0.2,0.4,0.333333333,0.5,0,0.388581117
0,0.75,0.363636364,0.444444444,0.754098361,0,0,0.333333333,0.5,0.25,0.5,1,0.465906398,0.43551795,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.450888743
0.411764706,0.75,0.227272727,0.555555556,0.508196721,0,0,0.333333333,0.5,0.25,0.75,1,0.435615568,0.40720282,0.666666667,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.412469402
0.058823529,0.25,0.227272727,0.333333333,0.93442623,0,0,0.333333333,0.5,0.25,0.25,0,0.276214344,0.258198439,0,0,0,0.2,0,0,0,0,0.735066673
0,0.75,0.681818182,0.555555556,0.163934426,0,0,0.333333333,0.75,1,1,1,0.566920173,0.529943165,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.490407837
0.588235294,0.25,0.727272727,0.777777778,0.06557377,1,1,0.666666667,1,1,1,1,0.603586965,0.564218389,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.273780385
0,0.75,0.681818182,0.444444444,0.606557377,1,0,0.333333333,0.5,0.75,0.5,1,0.359675084,0.336215505,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0,1,0.818181818,0.777777778,0.049180328,0,1,0.666666667,0.75,0.75,1,1,0.584732089,0.54659331,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.471175462
0.235294118,0.75,0.545454545,0.555555556,0.62295082,0,0,0.333333333,0.5,0.25,0.5,1,0.298481552,0.505689101,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.388581117
0.058823529,0.25,0,0.333333333,0.983606557,0,0,0.333333333,0.5,0.25,0.5,1,0.352601357,0.454774419,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.335613777
0.294117647,0.25,0.181818182,0.444444444,0.06557377,0,0,0.333333333,0.5,0.5,1,1,0.391176902,0.534413631,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.328426367
0.176470588,0.25,0.181818182,0.555555556,0.950819672,0,0,0.333333333,0.5,0.25,0.5,1,0.39915261,0.498516511,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.25,1,0.335613777
0,0.75,0.272727273,0.444444444,0.68852459,0,0,0.333333333,0.5,0.25,1,1,0.397570859,0.371639553,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.423859223
0.058823529,0.25,0,0.222222222,0.93442623,1,0,0.333333333,0.5,0.25,0.25,0,0.44306738,0.414168592,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.25,0.5,0.388581117
1,0.75,0.590909091,0.444444444,0.852459016,1,0,0.333333333,0.5,0.5,0.5,0,0.435615568,0.40720282,0.333333333,0.333333333,0,0.2,0.8,1,0.5,1,0.577658092
0.235294118,1,0.818181818,0.666666667,0.016393443,0,0,0.666666667,0.75,0.25,1,1,0.309142351,0.543644429,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.418208121
0,0.75,0.681818182,0.666666667,0.016393443,0,0.666666667,0.666666667,0.75,0.75,1,1,0.59615736,0.557273375,0,0.666666667,0,0.2,0.8,0.666666667,0.75,1,0.521832514
0,0.75,0.954545455,0.777777778,0.016393443,1,0.666666667,1,1,0.25,1,1,0.685170239,0.640480446,0,1,0.333333333,0.8,0.8,0.666666667,0.75,1,0.570180263
0.058823529,0.75,0.227272727,0.444444444,0.639344262,0,0,0.333333333,0.5,0.25,1,1,0.441659254,0.41285231,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.176470588,0.25,0.181818182,0.444444444,0.131147541,0,0,0.333333333,0.5,0.25,0.5,1,0.441306402,0.476633575,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.321096624
0,0.75,0.363636364,0.555555556,0.639344262,0,0,0.333333333,0.5,0.5,1,1,0.698820433,0.653240315,0,0.333333333,0.666666667,0.8,0.8,1,0.5,1,0.388581117
0.058823529,0.75,0.136363636,0.333333333,0.098360656,0,0,0.333333333,0.5,0.5,1,1,0.224822511,0.210158606,0.333333333,0.333333333,0,0.2,0,0,0,0,0.376032798
0,0.75,0.363636364,0.444444444,0.786885246,0,0,0.333333333,0.5,0.25,1,1,0.467886002,0.437368435,0.333333333,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.445638443
0.235294118,0.75,0.590909091,0.555555556,0.06557377,0,0,0.333333333,0.75,0.25,1,1,0.294860152,0.520829095,0,0.666666667,0,0.2,0.8,1,0.5,1,0.328426367
0.382352941,0.75,0.363636364,0.666666667,0.032786885,0,1,1,0.5,0.75,0.75,1,0.414616799,0.387573682,0.333333333,1,0,0.2,0.8,0.666666667,0.5,1,0.388581117
0.235294118,0.75,0.681818182,0.555555556,0.016393443,0,0,0.333333333,0.75,0.25,1,1,0.30612693,0.531361004,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.434908997
1,0.75,0.727272727,0.444444444,0.885245902,1,0.666666667,0.333333333,0.5,0.5,0.5,1,0.524620024,0.490402016,0.333333333,0.333333333,0.666666667,0.8,0.8,0.333333333,0.25,1,0.538659955
0.235294118,0.75,0.590909091,0.555555556,0.081967213,0,0,0.333333333,0.5,0.25,1,1,0.359675084,0.552640471,0.333333333,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.400717941
0.235294118,0.75,0.954545455,0.888888889,0.032786885,0,1,1,1,0.75,1,1,0.46124665,0.66426249,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.56254824
0,0.75,0.409090909,0.666666667,0.131147541,0,0,0.666666667,1,0.25,1,1,0.583279368,0.545235342,0,0.666666667,0,0.2,0.8,1,0.5,1,0.671911352
0.294117647,0.75,0.363636364,0.444444444,0.213114754,0,1,0.333333333,0.5,0.25,1,1,0.37004377,0.563788297,0,0.666666667,0.666666667,0.8,0.8,0.333333333,0.25,1,0.490407837
0.941176471,0.25,0.045454545,0.333333333,0.131147541,0,0,0.333333333,0.75,0.75,0.5,1,0.240145793,0.224482437,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.25,1,0
0,0.75,0.136363636,0.555555556,0.524590164,1,0.666666667,0.333333333,0.5,0.25,0.5,1,0.455510145,0.425799786,0.333333333,0.333333333,0.333333333,0.4,0.8,0.666666667,0.25,1,0.388581117
0.235294118,0.75,0.954545455,0.666666667,0.032786885,0,0.666666667,0.666666667,1,0.25,1,1,0.440953221,0.662313447,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.75,1,0.609555901
0.176470588,0.75,0.136363636,0.333333333,0.131147541,0,0,0.333333333,0.25,0.25,0.75,0,0.328653546,0.493039987,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.445638443
0.235294118,1,0.818181818,0.777777778,0.016393443,0,0,0.666666667,0.75,0.75,1,1,0.478912261,0.727298017,0,1,0.333333333,0.8,1,1,0.5,1,0.471175462
0.235294118,1,0.818181818,0.666666667,0.06557377,0,0,0.666666667,0.75,0.25,1,1,0.424708953,0.62562075,0,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.517503342
0,0.75,0.818181818,0.777777778,0.016393443,0,1,0.666666667,0.75,0.25,1,1,0.560276338,0.52373267,0,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.466207065
0.411764706,0.75,0.409090909,0.444444444,0.540983607,0,0,0.333333333,0,0,0.5,1,0.514864567,0.582642686,0,0.666666667,0,0.2,0.8,0.333333333,0.5,1,0.471175462
0.176470588,0.75,0.136363636,0.444444444,0.229508197,0,0,0.333333333,0.5,0.25,1,1,0.315102055,0.452423911,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.445638443
0.235294118,1,0.818181818,0.666666667,0.049180328,0,1,0.666666667,0.75,0.25,1,1,0.45516998,0.542960413,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.418208121
0.323529412,0.75,0.318181818,0.333333333,0.93442623,0,0,0.666666667,0.5,0.25,0.5,0,0.397174386,0.671635893,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.176470588,0.75,0.318181818,0.555555556,0.967213115,0,0,0.333333333,0.5,0.25,1,1,0.473114871,0.562710775,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.328426367
0,0.75,0.363636364,0.444444444,0.803278689,0,0,0.333333333,0.5,0.25,0.5,1,0.359675084,0.336215505,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.445638443
0,0.75,0.545454545,0.666666667,0.147540984,0,0,0.666666667,0.75,0.5,1,1,0.597795095,0.558804291,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.542749941
0.823529412,0.25,0.090909091,0.555555556,0.049180328,0,0.666666667,0.333333333,0.5,0.25,0.75,1,0.139594853,0.383298702,0,0.666666667,0,0.2,0.4,0.333333333,0.25,1,0
0.235294118,0.75,0.863636364,0.666666667,0.278688525,1,0.666666667,0.666666667,0.75,1,1,1,0.495789873,0.714744048,0.333333333,0.666666667,0.666666667,0.8,0.8,0.666666667,0.5,1,0.256561468
